Vehículo;Nombres personalizados;Fecha de Recepción;Valor;Unidades
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:38:47;1.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:39:47;1.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:40:47;2.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:41:47;3.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:42:47;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:43:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:44:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:45:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:46:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:47:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:48:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:49:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:50:47;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:52:27;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:53:27;5.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:54:27;0.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:55:27;1.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:56:27;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:57:27;26.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:58:27;2.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 15:59:27;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:00:27;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:01:27;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:02:27;25.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:03:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:04:27;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:05:27;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:06:27;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:07:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:08:27;7.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:09:27;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:10:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:11:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:12:27;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:13:27;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:14:27;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:15:27;13.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:16:27;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:17:27;2.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:18:27;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:19:27;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:20:27;0.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:21:27;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:22:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:23:27;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:24:27;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:25:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:26:27;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:27:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:28:27;3.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:29:27;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:30:27;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:31:27;3.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:32:27;2.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:33:27;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:34:27;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:35:27;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:36:52;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:37:52;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:38:52;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:39:52;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:41:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:42:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:43:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:44:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:45:53;4.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:46:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:47:53;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:48:53;1.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:49:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:50:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:51:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:52:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:53:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:55:34;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:56:34;3.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:57:34;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:58:34;10.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 16:59:34;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:00:34;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:01:34;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:02:34;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:03:34;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:04:34;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:05:34;4.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:06:34;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:07:34;6.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:08:34;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:09:35;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:10:35;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:11:35;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:12:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:13:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:14:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:15:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:16:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:17:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:18:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:19:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:20:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:30:53;3.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:31:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:32:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:33:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:34:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:35:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:36:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:37:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:38:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:39:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:40:53;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:45:04;1.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:46:04;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:47:04;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:49:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:50:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:51:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:52:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:53:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:54:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:55:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:56:39;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:57:39;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:58:39;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 17:59:39;5.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:00:39;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:01:39;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:02:39;5.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:03:39;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:04:52;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:05:52;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:06:52;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:07:52;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:08:52;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:09:52;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:10:52;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:12:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:13:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:14:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:15:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:16:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:17:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:19:23;2.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:20:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:21:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:22:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:23:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:24:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:25:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:26:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:27:23;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:28:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:29:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:30:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:31:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:32:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:38:31;1.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:39:31;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:40:31;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:41:31;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:48:28;1.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:50:30;7.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:51:30;2.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:52:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 18:53:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:04:42;1.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:05:42;6.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:06:42;5.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:07:42;5.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:08:42;11.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:09:42;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:11:03;26.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:12:03;5.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:13:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:14:03;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:15:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:16:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:17:03;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:18:03;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:19:03;1.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:20:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:21:03;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:22:03;23.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:23:03;33.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:24:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:25:03;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:26:03;18.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:27:03;3.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:28:03;6.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:29:03;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:30:03;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:31:03;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:32:03;5.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:33:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:35:51;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:36:51;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:37:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:38:51;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:39:51;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:40:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:41:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:43:05;4.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:44:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:45:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:46:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:47:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:48:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:49:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:50:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:51:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:52:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:53:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:54:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:55:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:56:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:57:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 19:58:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:00:06;4.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:01:06;10.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:02:06;5.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:05:28;1.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:06:28;7.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:07:28;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:08:28;28.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:09:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:10:28;11.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:11:28;17;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:12:28;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:13:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:14:28;2.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:15:28;15.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:16:28;1.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:17:28;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:18:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:19:28;4.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:20:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:21:28;11.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:22:28;38.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:23:28;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:24:28;4.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:25:28;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:26:28;7.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:27:28;3.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:28:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:29:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:30:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:31:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:32:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:33:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:34:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:35:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:36:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:37:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:38:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:39:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:40:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:41:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:42:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:43:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:44:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:45:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:46:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:47:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:48:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:49:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:50:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:51:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:52:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:53:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:54:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:55:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:56:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:57:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:58:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 20:59:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:00:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:01:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:02:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:03:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:04:32;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:06:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:07:37;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:08:39;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:09:42;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:29:18;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;9/12/2020 21:59:38;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:01:19;2.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:02:19;2.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:03:19;7.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:04:19;4.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:05:19;3.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:06:19;1.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:07:19;1.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:08:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:09:19;19.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:10:19;15.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:11:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:12:19;11.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:13:19;6.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:14:19;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:15:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:16:19;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:17:19;40.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:18:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:19:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:20:19;11.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:21:19;2.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:22:19;15.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:23:19;26.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:24:19;6.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:25:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:26:19;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:27:19;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:28:19;6.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:29:19;1.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:30:19;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:31:19;3.45;L/hr
